"","Day.Month","AreaNumber","Track","Latitude","Longitude","PositionNoLeap","A2_RSSI","A1_ratio","A2_ratio","CurrentVelocity","DisruptionCode","EventCode","A2_RSSI_1"
"112","2020-01-30",35,41,47.283897737998,8.14006800213267,357748.039215686,2.20941176470588,0.999104900723265,0.994064460203765,62.1176470588235,NA,NA,"Excellent"
"113","2020-01-30",35,42,47.2840270303825,8.13998602640027,357589.276595745,2.17893617021277,0.99890444644777,0.988627533222322,67.7872340425532,NA,NA,"Excellent"
"114","2020-01-30",38,1,47.2699992419707,8.16835020695083,390129.847474747,2.25136363636364,0.999051642920496,0.992261178910757,42.7727272727273,NA,NA,"Excellent"
"115","2020-01-30",38,2,47.2643020985467,8.17528592753089,398616.305135952,2.22401812688822,0.999075181189891,0.99267114503738,13.5498489425982,NA,NA,"Excellent"
"116","2020-01-30",40,1,47.2436434733,8.1880162863278,424106.927018634,2.43190217391305,0.999186629483191,0.994640172526293,15.7787267080745,NA,NA,"Excellent"
"117","2020-01-30",40,2,47.2496542626763,8.18473656837563,416937.444444444,2.60175438596491,0.999432847025136,0.999109572709832,6.84210526315789,NA,NA,"Excellent"
"118","2020-01-30",40,4,47.2407543295152,8.18941402928385,427513.774652901,2.38247317296511,0.999376659886046,0.999021208000352,0.0198342063774602,NA,NA,"Excellent"
"119","2020-01-30",40,12,47.2427418709742,8.18871583834006,425238.093333333,2.36213333333333,0.999189297862546,0.994699949747219,32.5333333333333,NA,NA,"Excellent"
"120","2020-01-30",40,23,47.2419099073029,8.1890114207082,426191.25,2.45,0.999432160982311,0.999108497231746,18.5,NA,NA,"Excellent"
"121","2020-01-31",9,1,47.3072792386825,8.05036205473591,100251.904182107,2.20586289041825,0.99868877519342,0.997935105357919,8.72498676548438,NA,NA,"Excellent"
"122","2020-01-31",11,1,47.3197701848536,8.05299942296324,114525.069471624,2.37000000000001,0.998845570955248,0.997933144204237,42.3199608610567,NA,NA,"Excellent"
"123","2020-01-31",11,2,47.3200599993059,8.05286552340266,114851.829959514,2.39271255060729,0.998603596541866,0.997942121395927,15.1781376518219,NA,NA,"Excellent"
"124","2020-01-31",13,1,47.3366080663322,8.05381126932146,133542.164115126,2.43406613594611,0.998768293294371,0.997932066776291,34.3049601959584,NA,NA,"Excellent"
"125","2020-01-31",13,2,47.3347337280257,8.05375375224787,131422.501533742,2.42367331288342,0.998791291659978,0.997963948233627,14.3711656441718,NA,NA,"Excellent"
"126","2020-01-31",15,1,47.3526144544114,8.04815479572753,152219.407439446,2.4132785467128,0.998787716622376,0.997975269254648,23.0717993079585,NA,NA,"Excellent"
"127","2020-01-31",15,2,47.3505991185092,8.04873536838082,149899.510791367,2.35158273381295,0.99895755504073,0.997911310557549,68.5755395683453,NA,NA,"Excellent"
"128","2020-01-31",17,1,47.3662491960732,8.04406610503324,169723.035673839,2.43527180067948,0.998817087229372,0.99794655829739,34.3737259343148,NA,NA,"Excellent"
"129","2020-01-31",17,2,47.3648974920376,8.04495604764423,167542.011121409,2.48549582947173,0.998807213680329,0.997968973523169,12.6172381835032,NA,NA,"Excellent"
"130","2020-01-31",20,1,47.3826867811319,8.05053860701087,189897.801677356,2.42416872224962,0.998843897157917,0.997933957108035,31.2802170695609,NA,NA,"Excellent"
"131","2020-01-31",20,2,47.3763335813221,8.04949125536322,182538.103053435,2.34595419847328,0.998706222838319,0.99805721459966,23.0801526717557,NA,NA,"Excellent"
"132","2020-01-31",20,12,47.3910467622098,8.0532204453483,200217.546568627,2.55539624183002,0.99905818746522,0.998592285328284,1.20669934640523,NA,NA,"Excellent"
"133","2020-01-31",20,13,47.3910172499989,8.05313258613929,200142.997354497,2.51046737213392,0.998913143225655,0.997809746773524,1.10905349794239,NA,NA,"Excellent"
"134","2020-01-31",20,21,47.3905016347284,8.05163336063392,198854.173913043,2.42666666666667,0.998676327138077,0.998029229870413,24.3913043478261,NA,NA,"Excellent"
"135","2020-01-31",20,22,47.3903691678482,8.05142533523271,198636.957446809,2.45106382978723,0.998964236165524,0.997838674250958,24.1489361702128,NA,NA,"Excellent"
"136","2020-01-31",20,41,47.3917186226837,8.05457595912968,201501.638554217,2.50301204819277,0.998966143555858,0.998414144047872,23.4759036144578,NA,NA,"Excellent"
"137","2020-01-31",20,42,47.3916714439291,8.05437121930044,201340.957142857,2.38614285714286,0.999123877720086,0.998211955140529,20.9142857142857,NA,NA,"Excellent"
"138","2020-01-31",20,52,47.3920847878161,8.05567027930487,202426.707566462,2.59191002044992,1,1,0.12760736196319,NA,NA,"Excellent"
"139","2020-01-31",20,61,47.3923181270127,8.05660165218094,203178.402985075,2.39014925373134,0.998966356527103,0.998414734941536,48.1940298507463,NA,NA,"Excellent"
"140","2020-01-31",20,62,47.3921704959187,8.05604812260743,202728.073394495,2.38321100917431,0.998968339333633,0.99770546271252,37,NA,NA,"Excellent"
"141","2020-01-31",20,71,47.3929672926641,8.05960329818923,205562.01754386,2.48447368421053,0.998927880421374,0.998358070042761,59.4122807017544,NA,NA,"Excellent"
"142","2020-01-31",20,72,47.3929503478027,8.05952878313881,205502.586956522,2.42771739130435,0.998941622013721,0.997703541593986,60.8152173913044,NA,NA,"Excellent"
"143","2020-01-31",20,78,47.3914043960199,8.05385773976613,200852.090909091,2.26,1,0.999964842267077,11.2727272727273,NA,NA,"Excellent"
"144","2020-01-31",21,1,47.3904662620341,8.0684354598407,214232.75872093,2.45621366279071,0.998915127919429,0.998141738086303,40.4876453488372,NA,NA,"Excellent"
"145","2020-01-31",21,2,47.3892945038009,8.07009305900911,216240.498452012,2.50882352941177,0.998952589992195,0.997747970387333,15.5510835913313,NA,NA,"Excellent"
"146","2020-01-31",24,1,47.3684981939271,8.08679936367679,246928.398311049,2.43532019704432,0.998926120694724,0.998070042027935,43.3004926108374,NA,NA,"Excellent"
"147","2020-01-31",24,7,47.3708166950223,8.08176494593599,242310.059151009,2.53949199721644,0.998881617026559,0.99812918567168,9.42032011134308,NA,NA,"Excellent"
"148","2020-01-31",24,78,47.3721473576622,8.08356130614099,240289.942857143,2.49228571428571,0.99888008819612,0.998319309992823,42.3142857142857,NA,NA,"Excellent"
"149","2020-01-31",24,103,47.3767614344593,8.08400992538709,234378.238095238,2.45222222222223,0.998929167573918,0.997758600428295,74.6253968253968,NA,NA,"Excellent"
"150","2020-01-31",24,203,47.376894801913,8.0841043597135,234200.304461942,2.467375328084,0.998912743221835,0.998379135996485,70.8215223097113,NA,NA,"Excellent"
"151","2020-01-31",25,1,47.3514038677195,8.10813878160654,274217.92004635,2.40604094244882,0.998929359937616,0.998029008263909,52.7640015449981,NA,NA,"Excellent"
"152","2020-01-31",25,2,47.3615960727076,8.09908608651719,260501.169491525,2.41910411622277,0.99888115857514,0.997767961779107,13.682808716707,NA,NA,"Excellent"
"153","2020-01-31",25,3,47.361560320142,8.09916506696542,260572.865558912,2.49882175226586,0.999062877137502,0.998476703639246,10.2658610271903,NA,NA,"Excellent"
"154","2020-01-31",29,1,47.325896572554,8.11363585144282,304310.243369009,2.44251744997673,0.998910173970138,0.998040777926781,46.3573755234993,NA,NA,"Excellent"
"155","2020-01-31",29,2,47.3145530528884,8.11306925213531,317139.210674157,2.19191011235955,0.998883409388127,0.9977603731805,13.5168539325843,NA,NA,"Excellent"
"156","2020-01-31",29,3,47.3144843359191,8.11309652508642,317218.561038961,2.24358441558442,0.998779405528479,0.998222439485009,15.0441558441558,NA,NA,"Excellent"
"157","2020-01-31",33,1,47.302681037937,8.12091623292125,331842.691131498,2.23982262996939,0.998913319480649,0.997987350781105,31.6247706422018,NA,NA,"Excellent"
"158","2020-01-31",33,2,47.2986380708372,8.12419868278291,337041.121212121,2.40977272727273,0.998924564706366,0.998043465351702,16.2310606060606,NA,NA,"Excellent"
"159","2020-01-31",35,1,47.2835552091408,8.1429766574226,361245.839762611,2.34979228486647,0.998914293109471,0.998029953251013,41.9248269040554,NA,NA,"Excellent"
"160","2020-01-31",35,2,47.2805732921375,8.14453014128056,363578.124681934,2.52017811704835,0.998918618645221,0.997964445200799,18.0356234096692,NA,NA,"Excellent"
"161","2020-01-31",35,41,47.2839530276312,8.14003350138888,357680.39748954,2.25912133891213,0.998894201863152,0.998063994399984,66.3430962343096,NA,NA,"Excellent"
"162","2020-01-31",35,42,47.2841226679985,8.13992596426623,357472.293040293,2.30373626373627,0.998909391400358,0.997957384439336,69.8315018315018,NA,NA,"Excellent"
"163","2020-01-31",38,1,47.2686959839978,8.16981818783062,392012.061678734,2.33474389916865,0.99891064448135,0.998046515808262,42.3362831858407,NA,NA,"Excellent"
"164","2020-01-31",38,2,47.2660080826572,8.17372717620136,396314.150700935,2.34490654205608,0.998995346052774,0.99805021367094,16.1565420560748,NA,NA,"Excellent"
"165","2020-01-31",40,1,47.2417152569948,8.18890247199802,426368.341725448,2.48128811720021,0.998914390829708,0.998385396108512,6.08008681497558,NA,NA,"Excellent"
"166","2020-01-31",40,2,47.2406556392126,8.18944922701631,427626.864759933,2.18976446227524,0.999162272821658,0.998272823937849,0.0842500323540831,NA,NA,"Excellent"
"167","2020-01-31",40,12,47.2427445968885,8.18871477045471,425234.951388889,2.40666666666667,0.99894077217729,0.998006384553663,38.4861111111111,NA,NA,"Excellent"
"168","2020-02-01",20,1,47.3934700271591,8.06200012857927,207460.25,2.4075,0.99983604541537,0.999890800785109,73.5,NA,NA,"Excellent"
"169","2020-02-01",20,13,47.3909692594305,8.05293676602938,199987.4375,2.45267361111111,0.999832955679373,0.999891113018275,3.42361111111111,NA,NA,"Excellent"
"170","2020-02-01",20,42,47.3916604844332,8.05433730060479,201312.535714286,2.39928571428571,0.999834394488637,0.999891168193573,16.2857142857143,NA,NA,"Excellent"
"171","2020-02-01",20,51,47.3921043622681,8.05573524210365,202480.454692557,2.51970154620655,0.999839889601981,0.999892216973459,0.0674217907227616,NA,NA,"Excellent"
