,Day-Month,AreaNumber,Track,Latitude,Longitude,PositionNoLeap,A2_RSSI,A1_ratio,A2_ratio,CurrentVelocity,DisruptionCode,EventCode
36,2020-01-29,20.0,42.0,47.39168632378673,8.054413652311686,201377.14545454545,2.3380000000000005,0.999469219620965,0.9993079075808217,24.563636363636363,,
37,2020-01-29,20.0,61.0,47.392327349405754,8.056643095740904,203211.43076923076,2.440923076923078,0.9995423994251231,0.9993886571999457,50.03076923076923,,
38,2020-01-29,20.0,62.0,47.39217533486107,8.056069645536898,202745.25806451612,2.4525806451612917,0.9994531768094402,0.999270808548878,43.924731182795696,,
39,2020-01-29,20.0,71.0,47.39296536686542,8.059595399582973,205555.67592592593,2.47962962962963,0.9995396555487533,0.9993761062519212,62.44444444444444,,
40,2020-01-29,20.0,72.0,47.392976714127286,8.059645019062588,205595.26966292135,2.410786516853935,0.9994686827112556,0.9993072792158462,61.853932584269664,,
41,2020-01-29,21.0,1.0,47.39028856136316,8.068715641522,214548.2641221374,2.4375419847328357,0.9995159614927267,0.9993448675579728,42.768702290076334,,
42,2020-01-29,21.0,2.0,47.389462272331876,8.069935334051625,216018.8011204482,2.4738095238095315,0.999466680032104,0.9993007880805719,14.067226890756302,,
43,2020-01-29,24.0,1.0,47.36853340812694,8.086775917367337,246866.36944045912,2.359110473457689,0.9995075239443219,0.9993445896401651,44.175035868005736,,
44,2020-01-29,24.0,7.0,47.370893898374305,8.08185791957157,242197.89655172414,2.511915708812281,0.9994870664269183,0.999311482239564,8.561941251596425,,
45,2020-01-29,24.0,78.0,47.37215155778206,8.083567352633928,240283.4,2.5048571428571424,0.9995275613285839,0.9993689492731288,42.371428571428574,,
46,2020-01-29,24.0,103.0,47.376661076164105,8.084021593095443,234503.5876923077,2.409692307692308,0.9994704038513672,0.9993089354230457,72.50461538461539,,
47,2020-01-29,24.0,203.0,47.37682951701357,8.084190913416313,234288.55949367088,2.438329113924051,0.9995601989209081,0.999416805104947,67.90379746835443,,
48,2020-01-29,25.0,1.0,47.35145215632605,8.108103927708193,274158.9451561249,2.3490472377902276,0.9995173233585216,0.9993728837334407,54.668134507606084,,
49,2020-01-29,25.0,2.0,47.361679888888375,8.098919707107154,260344.44919786096,2.3768181818181864,0.9994679281992326,0.9993044368808498,15.144385026737968,,
50,2020-01-29,25.0,3.0,47.36160995599587,8.099069373605825,260481.78434065933,2.488708791208785,0.9996240766556622,0.9994998926660021,9.239010989010989,,
51,2020-01-29,29.0,1.0,47.325931518189286,8.113647252493688,304269.3721682848,2.398978270920019,0.9995052755589351,0.9993489995065582,46.174294960702724,,
52,2020-01-29,29.0,2.0,47.314645469692636,8.11303444236914,317033.05060240964,2.0897108433734948,0.9994519170116354,0.9992713573261301,11.525301204819277,,
53,2020-01-29,29.0,3.0,47.3145206993368,8.113082870784876,317176.6493902439,2.171707317073173,0.9995356175858094,0.9993745802920907,17.533536585365855,,
54,2020-01-29,33.0,1.0,47.30267384360212,8.120927355670098,331853.6733229329,2.1386021840873646,0.9995025939015888,0.9993746046690686,32.210920436817474,,
55,2020-01-29,33.0,2.0,47.29882818966093,8.124088317338575,336813.47744360904,2.348984962406013,0.9994738670623637,0.9993837867076393,16.127819548872182,,
56,2020-01-29,35.0,1.0,47.28350477109729,8.14290865905502,361186.2808219178,2.2651565557729993,0.9994914390932411,0.9993968267492077,41.531311154598825,,
57,2020-01-29,35.0,2.0,47.28056475948497,8.144488730811421,363541.9633507853,2.4481675392670175,0.9995142184918052,0.9993625103832896,18.612565445026178,,
58,2020-01-29,35.0,41.0,47.28389344387908,8.140071594134817,357753.5120967742,2.195685483870968,0.9994815726938431,0.9994020549716511,64.18951612903226,,
59,2020-01-29,35.0,42.0,47.28411393271929,8.139929473690446,357482.2985611511,2.224604316546762,0.9995121178287953,0.999357547952914,68.59352517985612,,
60,2020-01-29,38.0,1.0,47.268715228422785,8.169712856793849,391947.8006462839,2.2334551329853136,0.9994873444037167,0.9993570878155204,39.23340790454884,,
61,2020-01-29,38.0,2.0,47.26614458216419,8.17364586034825,396151.0902857143,2.27201142857144,0.999515459884992,0.9994608045917966,15.852571428571428,,
62,2020-01-29,40.0,1.0,47.243843948947806,8.187901621149921,423865.77373944205,2.3942487842333904,0.9994887268641578,0.9993586757287226,15.74174558484771,,
63,2020-01-29,40.0,2.0,47.24939676943229,8.184857268322476,417241.00775193796,2.5989147286821686,0.9992063486502971,0.9987492343989228,8.689922480620154,,
64,2020-01-29,40.0,4.0,47.24071899436365,8.189426630850166,427554.26541388413,2.372164155925377,0.9992620362974118,0.9988408614969266,0.036185743127814876,,
65,2020-01-29,40.0,12.0,47.2427463003006,8.188714256357201,425233.0172413793,2.3371264367816114,0.9994562279494794,0.9992975615923615,36.39080459770115,,
66,2020-01-29,40.0,23.0,47.24191746263854,8.18900876959179,426182.6,2.2039999999999997,0.999205067372972,0.9987511895991623,12.8,,
67,2020-01-30,9.0,1.0,47.30795391278783,8.050546280680136,101020.28075970273,2.1479686209744173,0.9989517055566264,0.9804845864206406,11.682906688687035,,
68,2020-01-30,9.0,2.0,47.30611691218949,8.050062726811014,98917.16151545364,2.1202991026919205,0.9993925205676026,0.9833470234648553,2.3230309072781656,,
69,2020-01-30,9.0,3.0,47.30501640993598,8.049532230388056,97624.59354417288,1.6838348484025334,0.9993420179241352,0.9788760346711893,0.05960481193184911,,
70,2020-01-30,9.0,32.0,47.30574036493565,8.049906730954008,98481.52325581395,2.023720930232557,0.9994476227012103,0.9919517681281736,1.5232558139534884,,
71,2020-01-30,9.0,33.0,47.30564206808733,8.049858949016242,98365.9387755102,2.3135714285714304,0.9997996870582948,0.922774387400383,3.377551020408163,,
72,2020-01-30,9.0,100.0,47.307757369477194,8.050576691948082,100789.32293531066,1.3048721554589258,0.9996627266711304,0.9178446093549913,0.0441063666581437,,
73,2020-01-30,9.0,101.0,47.308216316706954,8.05065330746888,101303.66666666667,2.3381481481481483,0.9997742069088157,0.9237671727520436,12.407407407407407,,
74,2020-01-30,11.0,1.0,47.3196297357639,8.052961720246342,114366.74364896074,2.321039260969977,0.9990146675972406,0.9928428567357052,39.789838337182445,,
75,2020-01-30,11.0,2.0,47.319897217205934,8.052831912384177,114668.78294573643,2.359844961240311,0.9989653927367376,0.9883942640875607,11.728682170542635,,
76,2020-01-30,13.0,1.0,47.336969497609225,8.053725995558473,133957.7171145686,2.3627439886845836,0.9989673665204226,0.9913509163400331,31.821782178217823,,
77,2020-01-30,13.0,2.0,47.333482978693866,8.053956584428468,130006.34074074074,2.402259259259262,0.9990174292456777,0.9922611334975079,13.744444444444444,,
78,2020-01-30,15.0,1.0,47.353193462326225,8.047813491473729,152906.13333333333,2.3497948717948685,0.9989734117272997,0.9922038003318852,21.838974358974358,,
79,2020-01-30,15.0,2.0,47.35074224887748,8.04865143595894,150071.62295081967,2.337704918032787,0.9989637066980271,0.9886726773257986,62.31147540983606,,
80,2020-01-30,17.0,1.0,47.366741932452925,8.044082616571895,170349.15721925133,2.3543315508021423,0.9990022653505896,0.9925692931821294,27.20855614973262,,
81,2020-01-30,17.0,2.0,47.36345029234457,8.045253505089752,165515.77647058823,2.4737941176470577,0.9989757305336869,0.9907370274531396,12.776470588235295,,
82,2020-01-30,20.0,1.0,47.38466981322853,8.051172346450018,192349.50664697195,2.411521418020681,0.9990034063144526,0.9919988822107888,33.24815361890694,,
83,2020-01-30,20.0,2.0,47.37622385196026,8.049465642643602,182414.3542600897,2.36390134529148,0.998921799299789,0.9904343395583226,22.0,,
84,2020-01-30,20.0,12.0,47.390933278142256,8.052849629604642,199909.01987447697,2.534769874476988,0.9989505382107529,0.9894371971331701,1.0282426778242677,,
85,2020-01-30,20.0,13.0,47.390916023550034,8.052767499779819,199844.73159509202,2.4285889570552257,0.9989821474896448,0.9944755893796714,2.355828220858896,,
86,2020-01-30,20.0,21.0,47.39049307627009,8.051622019171951,198841.42857142858,2.3832142857142853,0.9990076510866066,0.9889189359867796,24.464285714285715,,
87,2020-01-30,20.0,22.0,47.39037360303421,8.051432204581557,198644.11764705883,2.422941176470588,0.9989702296047426,0.9943307110702688,24.647058823529413,,
88,2020-01-30,20.0,41.0,47.39171340416995,8.054564747100258,201491.12,2.4799999999999995,0.9993095543610228,0.9875170693711047,25.8,,
89,2020-01-30,20.0,42.0,47.391672702595436,8.054374950430834,201344.12121212122,2.3187878787878793,0.9989167524701308,0.993620146184546,21.0,,
90,2020-01-30,20.0,52.0,47.392103032136795,8.055730569643837,202476.62430126508,2.594062959694063,0.9988297883981315,0.9920503546338293,0.057664018829067375,,
91,2020-01-30,20.0,61.0,47.392311735338716,8.056577537084996,203158.81818181818,2.4600000000000004,0.9993040429741004,0.9875301608890894,51.18181818181818,,
92,2020-01-30,20.0,62.0,47.39217186328522,8.056052781926216,202731.92307692306,2.474358974358974,0.9990049673295716,0.9946363060587624,41.282051282051285,,
93,2020-01-30,20.0,71.0,47.39297513641887,8.059636373114767,205588.5,2.494444444444444,0.9993045886579915,0.9875283249600704,61.05555555555556,,
94,2020-01-30,20.0,72.0,47.39297636043392,8.059643776232834,205594.2564102564,2.415897435897436,0.9990263266349145,0.9948685033109211,57.53846153846154,,
95,2020-01-30,20.0,78.0,47.391395765482905,8.053846044614803,200839.75,2.50375,0.9986958538937892,0.991085641449301,14.75,,
96,2020-01-30,21.0,1.0,47.390184889747566,8.068847419745508,214706.3232044199,2.417900552486186,0.9991861570894309,0.9906670030968809,40.61878453038674,,
97,2020-01-30,21.0,2.0,47.38947693247349,8.06992216671331,215999.74074074073,2.4538518518518537,0.9989876057766842,0.9944560838290339,14.792592592592593,,
98,2020-01-30,24.0,1.0,47.368833260885744,8.086430875568148,246363.59726027396,2.359287671232876,0.999159613109545,0.992637872887721,46.0,,
99,2020-01-30,24.0,7.0,47.371032112713976,8.082035693169152,241993.4882629108,2.5103051643192407,0.999053117984866,0.993373889252458,8.469483568075118,,
100,2020-01-30,24.0,103.0,47.376920894417694,8.083958205826589,234187.5569105691,2.4477235772357715,0.9990196395376102,0.9920819134600618,57.40243902439025,,
101,2020-01-30,25.0,1.0,47.35142252240525,8.10823336152739,274245.4257555847,2.3533771353482242,0.9991077488051643,0.992162509561117,48.973718791064385,,
102,2020-01-30,25.0,2.0,47.36172640903343,8.098829809695559,260258.90780141845,2.341063829787236,0.9990250809566483,0.9947298836102852,15.99290780141844,,
103,2020-01-30,25.0,3.0,47.36168151839526,8.098930089134736,260349.64285714287,2.450000000000003,0.999305916973528,0.9880004162873762,6.137362637362638,,
104,2020-01-30,29.0,1.0,47.326081342497204,8.113671767481199,304097.62703583064,2.3780944625407154,0.9990832828284962,0.992388560630941,44.26547231270359,,
105,2020-01-30,29.0,2.0,47.314824387689555,8.112973513881407,316827.90476190473,2.0821088435374135,0.9988996762116887,0.9933359553397142,13.319727891156463,,
106,2020-01-30,29.0,3.0,47.31462652814651,8.113043664610167,317054.7272727273,2.0905454545454543,0.9992794548131421,0.9883883328872394,17.527272727272727,,
107,2020-01-30,33.0,1.0,47.30300233912801,8.120675373689252,331436.5943181818,2.140920454545456,0.9990363134016336,0.9921363432334003,31.27840909090909,,
108,2020-01-30,33.0,2.0,47.298877140652856,8.12406042882653,336755.00917431194,2.3421100917431215,0.9991274691650346,0.994679746053625,15.954128440366972,,
109,2020-01-30,35.0,1.0,47.28300719254013,8.143098660222885,361520.6766467066,2.239880239520961,0.999091432425628,0.9932871864053187,37.15868263473054,,
110,2020-01-30,35.0,2.0,47.280480448645804,8.144291834575071,363369.1212121212,2.384696969696968,0.9989008140533988,0.9886645563884678,17.71212121212121,,
111,2020-01-30,35.0,41.0,47.28389773799797,8.140068002132669,357748.03921568627,2.2094117647058824,0.9991049007232653,0.9940644602037648,62.11764705882353,,
112,2020-01-30,35.0,42.0,47.28402703038248,8.139986026400274,357589.27659574465,2.1789361702127668,0.9989044464477702,0.9886275332223219,67.7872340425532,,
113,2020-01-30,38.0,1.0,47.269999241970694,8.16835020695083,390129.84747474745,2.251363636363636,0.9990516429204956,0.992261178910757,42.77272727272727,,
114,2020-01-30,38.0,2.0,47.26430209854667,8.175285927530886,398616.30513595167,2.2240181268882155,0.999075181189891,0.9926711450373801,13.549848942598187,,
115,2020-01-30,40.0,1.0,47.243643473299976,8.1880162863278,424106.9270186335,2.4319021739130533,0.9991866294831907,0.9946401725262929,15.778726708074535,,
116,2020-01-30,40.0,2.0,47.249654262676266,8.184736568375628,416937.44444444444,2.6017543859649113,0.9994328470251359,0.9991095727098318,6.842105263157895,,
117,2020-01-30,40.0,4.0,47.24075432951517,8.189414029283848,427513.7746529014,2.3824731729651147,0.999376659886046,0.999021208000352,0.019834206377460206,,
118,2020-01-30,40.0,12.0,47.242741870974164,8.188715838340064,425238.0933333333,2.362133333333334,0.9991892978625462,0.9946999497472189,32.53333333333333,,
119,2020-01-30,40.0,23.0,47.241909907302855,8.189011420708205,426191.25,2.45,0.9994321609823109,0.9991084972317464,18.5,,
120,2020-01-31,9.0,1.0,47.30727923868249,8.050362054735908,100251.90418210694,2.205862890418255,0.9986887751934199,0.9979351053579191,8.724986765484383,,
121,2020-01-31,11.0,1.0,47.319770184853645,8.052999422963245,114525.06947162427,2.370000000000009,0.9988455709552483,0.9979331442042372,42.31996086105675,,
122,2020-01-31,11.0,2.0,47.32005999930592,8.052865523402659,114851.82995951417,2.3927125506072917,0.9986035965418661,0.9979421213959271,15.178137651821862,,
123,2020-01-31,13.0,1.0,47.3366080663322,8.05381126932146,133542.16411512555,2.4340661359461078,0.9987682932943709,0.9979320667762912,34.30496019595836,,
124,2020-01-31,13.0,2.0,47.33473372802573,8.053753752247871,131422.50153374232,2.4236733128834245,0.9987912916599785,0.9979639482336266,14.371165644171779,,
125,2020-01-31,15.0,1.0,47.35261445441135,8.048154795727527,152219.40743944637,2.413278546712803,0.9987877166223759,0.9979752692546479,23.07179930795848,,
126,2020-01-31,15.0,2.0,47.35059911850924,8.048735368380818,149899.51079136692,2.3515827338129496,0.9989575550407301,0.9979113105575494,68.57553956834532,,
127,2020-01-31,17.0,1.0,47.36624919607317,8.044066105033238,169723.0356738392,2.4352718006794847,0.9988170872293723,0.99794655829739,34.373725934314834,,
128,2020-01-31,17.0,2.0,47.36489749203765,8.044956047644233,167542.01112140872,2.48549582947173,0.9988072136803289,0.9979689735231688,12.617238183503243,,
129,2020-01-31,20.0,1.0,47.382686781131916,8.050538607010873,189897.8016773557,2.4241687222496213,0.9988438971579167,0.9979339571080347,31.280217069560926,,
130,2020-01-31,20.0,2.0,47.37633358132209,8.049491255363224,182538.1030534351,2.3459541984732812,0.9987062228383192,0.9980572145996602,23.080152671755727,,
131,2020-01-31,20.0,12.0,47.39104676220976,8.053220445348302,200217.54656862744,2.5553962418300187,0.9990581874652201,0.9985922853282844,1.2066993464052287,,
132,2020-01-31,20.0,13.0,47.3910172499989,8.053132586139293,200142.99735449735,2.510467372133923,0.9989131432256546,0.9978097467735244,1.1090534979423867,,
133,2020-01-31,20.0,21.0,47.3905016347284,8.051633360633916,198854.1739130435,2.4266666666666663,0.9986763271380767,0.9980292298704126,24.391304347826086,,
134,2020-01-31,20.0,22.0,47.39036916784824,8.051425335232713,198636.95744680852,2.4510638297872336,0.9989642361655239,0.997838674250958,24.148936170212767,,
135,2020-01-31,20.0,41.0,47.39171862268367,8.054575959129679,201501.63855421686,2.5030120481927702,0.9989661435558579,0.9984141440478722,23.47590361445783,,
136,2020-01-31,20.0,42.0,47.39167144392913,8.054371219300437,201340.95714285714,2.386142857142857,0.9991238777200865,0.9982119551405289,20.914285714285715,,
137,2020-01-31,20.0,52.0,47.39208478781611,8.055670279304868,202426.70756646217,2.591910020449923,1.0,1.0,0.1276073619631902,,
138,2020-01-31,20.0,61.0,47.39231812701265,8.056601652180941,203178.40298507462,2.3901492537313445,0.9989663565271031,0.9984147349415357,48.19402985074627,,
139,2020-01-31,20.0,62.0,47.39217049591871,8.056048122607432,202728.0733944954,2.3832110091743117,0.9989683393336332,0.9977054627125199,37.0,,
140,2020-01-31,20.0,71.0,47.39296729266407,8.059603298189232,205562.01754385966,2.484473684210526,0.9989278804213738,0.9983580700427607,59.41228070175438,,
141,2020-01-31,20.0,72.0,47.392950347802724,8.059528783138813,205502.58695652173,2.4277173913043497,0.9989416220137209,0.9977035415939859,60.81521739130435,,
142,2020-01-31,20.0,78.0,47.39140439601986,8.053857739766128,200852.0909090909,2.26,1.0,0.9999648422670773,11.272727272727273,,
143,2020-01-31,21.0,1.0,47.390466262034124,8.068435459840702,214232.75872093023,2.456213662790708,0.9989151279194286,0.9981417380863035,40.48764534883721,,
144,2020-01-31,21.0,2.0,47.38929450380088,8.07009305900911,216240.4984520124,2.5088235294117744,0.9989525899921952,0.9977479703873333,15.551083591331269,,
145,2020-01-31,24.0,1.0,47.36849819392709,8.086799363676791,246928.39831104857,2.435320197044317,0.9989261206947238,0.9980700420279348,43.30049261083744,,
146,2020-01-31,24.0,7.0,47.37081669502231,8.081764945935987,242310.05915100905,2.53949199721644,0.9988816170265593,0.99812918567168,9.420320111343075,,
147,2020-01-31,24.0,78.0,47.37214735766217,8.083561306140986,240289.94285714286,2.492285714285714,0.9988800881961203,0.9983193099928229,42.31428571428572,,
148,2020-01-31,24.0,103.0,47.376761434459276,8.084009925387095,234378.2380952381,2.4522222222222254,0.9989291675739179,0.9977586004282949,74.62539682539682,,
149,2020-01-31,24.0,203.0,47.376894801913025,8.084104359713502,234200.30446194226,2.467375328083995,0.9989127432218348,0.9983791359964845,70.82152230971128,,
150,2020-01-31,25.0,1.0,47.35140386771947,8.108138781606538,274217.92004634993,2.406040942448821,0.9989293599376157,0.9980290082639092,52.76400154499807,,
151,2020-01-31,25.0,2.0,47.36159607270764,8.099086086517191,260501.16949152542,2.419104116222765,0.99888115857514,0.9977679617791071,13.682808716707022,,
152,2020-01-31,25.0,3.0,47.361560320141955,8.099165066965417,260572.8655589124,2.4988217522658553,0.9990628771375016,0.9984767036392461,10.265861027190333,,
153,2020-01-31,29.0,1.0,47.32589657255399,8.113635851442815,304310.2433690088,2.4425174499767275,0.9989101739701377,0.9980407779267809,46.3573755234993,,
154,2020-01-31,29.0,2.0,47.31455305288845,8.113069252135313,317139.2106741573,2.1919101123595506,0.9988834093881273,0.9977603731805001,13.51685393258427,,
155,2020-01-31,29.0,3.0,47.31448433591914,8.113096525086425,317218.56103896105,2.2435844155844205,0.9987794055284793,0.9982224394850087,15.044155844155844,,
156,2020-01-31,33.0,1.0,47.302681037937,8.120916232921253,331842.6911314985,2.2398226299693924,0.9989133194806487,0.997987350781105,31.624770642201835,,
157,2020-01-31,33.0,2.0,47.29863807083725,8.124198682782906,337041.1212121212,2.4097727272727316,0.9989245647063659,0.998043465351702,16.231060606060606,,
158,2020-01-31,35.0,1.0,47.28355520914082,8.1429766574226,361245.83976261126,2.3497922848664734,0.9989142931094707,0.9980299532510132,41.924826904055394,,
159,2020-01-31,35.0,2.0,47.28057329213747,8.144530141280562,363578.12468193384,2.5201781170483497,0.9989186186452206,0.9979644452007989,18.03562340966921,,
160,2020-01-31,35.0,41.0,47.28395302763123,8.14003350138888,357680.39748953976,2.2591213389121325,0.9988942018631518,0.9980639943999842,66.34309623430963,,
161,2020-01-31,35.0,42.0,47.284122667998545,8.13992596426623,357472.29304029304,2.3037362637362686,0.9989093914003578,0.9979573844393357,69.83150183150182,,
162,2020-01-31,38.0,1.0,47.26869598399778,8.169818187830616,392012.06167873426,2.3347438991686484,0.9989106444813497,0.9980465158082616,42.336283185840706,,
163,2020-01-31,38.0,2.0,47.26600808265724,8.17372717620136,396314.1507009346,2.3449065420560826,0.998995346052774,0.9980502136709396,16.156542056074766,,
164,2020-01-31,40.0,1.0,47.241715256994844,8.188902471998018,426368.3417254476,2.4812881172002133,0.9989143908297079,0.9983853961085116,6.080086814975584,,
165,2020-01-31,40.0,2.0,47.24065563921257,8.189449227016313,427626.8647599327,2.1897644622752406,0.9991622728216577,0.9982728239378494,0.08425003235408308,,
166,2020-01-31,40.0,12.0,47.24274459688853,8.188714770454705,425234.9513888889,2.406666666666668,0.9989407721772903,0.9980063845536632,38.486111111111114,,
167,2020-02-01,20.0,1.0,47.39347002715907,8.062000128579268,207460.25,2.4075,0.9998360454153695,0.999890800785109,73.5,,
168,2020-02-01,20.0,13.0,47.39096925943049,8.05293676602938,199987.4375,2.452673611111113,0.9998329556793732,0.999891113018275,3.423611111111111,,
169,2020-02-01,20.0,42.0,47.391660484433245,8.054337300604788,201312.5357142857,2.399285714285714,0.9998343944886365,0.9998911681935727,16.285714285714285,,
170,2020-02-01,20.0,51.0,47.392104362268064,8.055735242103655,202480.45469255664,2.5197015462065533,0.9998398896019813,0.9998922169734594,0.0674217907227616,,
171,2020-02-01,20.0,62.0,47.392182100943074,8.056092197205858,202763.88235294117,2.5094117647058822,0.9998361110887943,0.9998908444842596,47.1764705882353,,
172,2020-02-01,20.0,72.0,47.39294344769722,8.059497736211902,205477.875,2.42,0.9998360702758727,0.9998908173273044,69.1875,,
173,2020-02-01,21.0,1.0,47.389983870569694,8.069378051798001,215196.115942029,2.4202898550724647,0.9998358705306849,0.9998906855945741,66.31884057971014,,
174,2020-02-01,21.0,2.0,47.389551589659625,8.06985288995614,215901.44444444444,2.4490740740740753,0.9998358296323244,0.9998906583987096,18.75925925925926,,
175,2020-02-01,24.0,1.0,47.369084794574505,8.08629963909881,245989.59322033898,2.343050847457628,0.9998371507037211,0.9998932087372054,47.559322033898304,,
176,2020-02-01,24.0,7.0,47.3711186125477,8.082125025648736,241872.8123076923,2.5020923076923056,0.9998346007489219,0.9998935126912555,3.8184615384615386,,
177,2020-02-01,24.0,103.0,47.378576188645596,8.083091366472337,232038.68047337278,2.384201183431953,0.999835346552776,0.9998939924028833,27.71005917159763,,
178,2020-02-01,25.0,1.0,47.35281390339576,8.107432355098362,272550.41796875,2.378515625000002,0.9998403308715379,0.9998926591691872,48.44140625,,
179,2020-02-01,25.0,2.0,47.361736195717135,8.098808465452503,260239.453125,2.3446875000000005,0.9998373404344768,0.9998928959003058,17.265625,,
180,2020-02-01,29.0,1.0,47.32583986793216,8.113614462574233,304366.05376344087,2.3745698924731187,0.9998552857037714,0.9998925840795584,48.973118279569896,,
